gender,medal,type,year,country,abb
Women,Bronze,Swimming,1984,Great Britain,GBR
Women,Bronze,Swimming,1984,Great Britain,GBR
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,Greece,GRE
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,Canada,CAN
Men,Bronze,Swimming,1988,USSR,URS
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,New Zealand,NZL
Men,Bronze,Swimming,1988,New Zealand,NZL
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,Brazil,BRA
Men,Bronze,Swimming,1988,Hungary,HUN
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,Canada,CAN
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,Korea,KOR
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Korea,KOR
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Mexico,MEX
Men,Bronze,Swimming,1988,Ireland,IRL
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Yugoslavia,YUG
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,USSR,URS
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,Sweden,SWE
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Austria,AUT
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Iceland,ISL
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,Morocco,MAR
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,Ireland,IRL
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,Brazil,BRA
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,Hungary,HUN
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,Yugoslavia,YUG
Men,Bronze,Swimming,1988,Canada,CAN
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Brazil,BRA
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,China,CHN
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,Japan,JPN
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,Hungary,HUN
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Ireland,IRL
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Hungary,HUN
Men,Bronze,Swimming,1988,Israel,ISR
Men,Bronze,Swimming,1988,USSR,URS
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,Korea,KOR
Men,Bronze,Swimming,1988,Norway,NOR
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Sweden,SWE
Men,Bronze,Swimming,1988,Canada,CAN
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,Egypt,EGY
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Australia,AUS
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Denmark,DEN
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Iceland,ISL
Men,Bronze,Swimming,1988,Brazil,BRA
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,Egypt,EGY
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,New Zealand,NZL
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,China,CHN
Men,Bronze,Swimming,1988,Sweden,SWE
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,FR Germany,FRG
Men,Bronze,Swimming,1988,Hungary,HUN
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Poland,POL
Men,Bronze,Swimming,1988,Ireland,IRL
Men,Bronze,Swimming,1988,Canada,CAN
Men,Bronze,Swimming,1988,Norway,NOR
Men,Bronze,Swimming,1988,Italy,ITA
Men,Bronze,Swimming,1988,Israel,ISR
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,USSR,URS
Women,Bronze,Swimming,1988,Sweden,SWE
Women,Bronze,Swimming,1988,Sweden,SWE
Women,Bronze,Swimming,1988,Finland,FIN
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,Iceland,ISL
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,USSR,URS
Women,Bronze,Swimming,1988,USSR,URS
Women,Bronze,Swimming,1988,Israel,ISR
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,Norway,NOR
Women,Bronze,Swimming,1988,Finland,FIN
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Netherlands,NED
Women,Bronze,Swimming,1988,Iceland,ISL
Women,Bronze,Swimming,1988,Poland,POL
Women,Bronze,Swimming,1988,Brazil,BRA
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,France,FRA
Women,Bronze,Swimming,1988,Finland,FIN
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Faroe Islands,FRO
Women,Bronze,Swimming,1988,Japan,JPN
Women,Bronze,Swimming,1988,Poland,POL
Women,Bronze,Swimming,1988,Spain,ESP
Women,Bronze,Swimming,1988,France,FRA
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,Iceland,ISL
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,Finland,FIN
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,France,FRA
Women,Bronze,Swimming,1988,Faroe Islands,FRO
Women,Bronze,Swimming,1988,Norway,NOR
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Poland,POL
Women,Bronze,Swimming,1988,FR Germany,FRG
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,Belgium,BEL
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,Israel,ISR
Women,Bronze,Swimming,1988,France,FRA
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,USSR,URS
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,New Zealand,NZL
Women,Bronze,Swimming,1988,Switzerland,SUI
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Sweden,SWE
Women,Bronze,Swimming,1988,Brazil,BRA
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,USSR,URS
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,Australia,AUS
Women,Bronze,Swimming,1988,Netherlands,NED
Women,Bronze,Swimming,1988,France,FRA
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Sweden,SWE
Women,Bronze,Swimming,1988,Faroe Islands,FRO
Women,Bronze,Swimming,1988,Brazil,BRA
Women,Bronze,Swimming,1988,United States of America,USA
Women,Bronze,Swimming,1988,France,FRA
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,Netherlands,NED
Women,Bronze,Swimming,1988,Argentina,ARG
Women,Bronze,Swimming,1988,USSR,URS
Women,Bronze,Swimming,1988,Canada,CAN
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,Great Britain,GBR
Men,Bronze,Swimming,1988,United States of America,USA
Men,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Spain,ESP
Men,Bronze,Swimming,1988,Netherlands,NED
Men,Bronze,Swimming,1988,Israel,ISR
Women,Bronze,Swimming,1988,Great Britain,GBR
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,Denmark,DEN
Women,Bronze,Swimming,1988,Canada,CAN
Women,Bronze,Swimming,1988,France,FRA
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,France,FRA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,Egypt,EGY
Men,Bronze,Swimming,1992,Germany,GER
Men,Bronze,Swimming,1992,Australia,AUS
Men,Bronze,Swimming,1992,Germany,GER
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,Sweden,SWE
Men,Bronze,Swimming,1992,Australia,AUS
Men,Bronze,Swimming,1992,Denmark,DEN
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Norway,NOR
Men,Bronze,Swimming,1992,Italy,ITA
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,France,FRA
Men,Bronze,Swimming,1992,Germany,GER
Men,Bronze,Swimming,1992,Iceland,ISL
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Norway,NOR
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Egypt,EGY
Men,Bronze,Swimming,1992,Germany,GER
Men,Bronze,Swimming,1992,Canada,CAN
Men,Bronze,Swimming,1992,Netherlands,NED
Men,Bronze,Swimming,1992,Iceland,ISL
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Denmark,DEN
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Brazil,BRA
Men,Bronze,Swimming,1992,-,EUN
Men,Bronze,Swimming,1992,France,FRA
Men,Bronze,Swimming,1992,Germany,GER
Men,Bronze,Swimming,1992,France,FRA
Men,Bronze,Swimming,1992,Denmark,DEN
Men,Bronze,Swimming,1992,Switzerland,SUI
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,Japan,JPN
Men,Bronze,Swimming,1992,Poland,POL
Men,Bronze,Swimming,1992,Australia,AUS
Men,Bronze,Swimming,1992,Japan,JPN
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,Australia,AUS
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Poland,POL
Men,Bronze,Swimming,1992,France,FRA
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Hungary,HUN
Men,Bronze,Swimming,1992,Germany,GER
Men,Bronze,Swimming,1992,Netherlands,NED
Men,Bronze,Swimming,1992,-,EUN
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Denmark,DEN
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Denmark,DEN
Men,Bronze,Swimming,1992,Brazil,BRA
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Switzerland,SUI
Men,Bronze,Swimming,1992,Mexico,MEX
Men,Bronze,Swimming,1992,Switzerland,SUI
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,-,EUN
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Denmark,DEN
Men,Bronze,Swimming,1992,Brazil,BRA
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Switzerland,SUI
Men,Bronze,Swimming,1992,Mexico,MEX
Men,Bronze,Swimming,1992,Iceland,ISL
Men,Bronze,Swimming,1992,Australia,AUS
Men,Bronze,Swimming,1992,Japan,JPN
Men,Bronze,Swimming,1992,Spain,ESP
Men,Bronze,Swimming,1992,Norway,NOR
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,-,EUN
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Finland,FIN
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,Finland,FIN
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Finland,FIN
Women,Bronze,Swimming,1992,Estonia,EST
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,China,CHN
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,Portugal,POR
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Finland,FIN
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Netherlands,NED
Women,Bronze,Swimming,1992,Japan,JPN
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,China,CHN
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Belgium,BEL
Women,Bronze,Swimming,1992,-,EUN
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,Netherlands,NED
Women,Bronze,Swimming,1992,Denmark,DEN
Women,Bronze,Swimming,1992,Hungary,HUN
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Sweden,SWE
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,China,CHN
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Denmark,DEN
Women,Bronze,Swimming,1992,Sweden,SWE
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Australia,AUS
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,-,EUN
Women,Bronze,Swimming,1992,Iceland,ISL
Women,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Great Britain,GBR
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,Israel,ISR
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Men,Bronze,Swimming,1992,United States of America,USA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,France,FRA
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Germany,GER
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Great Britain,GBR
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Spain,ESP
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Canada,CAN
Women,Bronze,Swimming,1992,Canada,CAN
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,Sweden,SWE
Men,Bronze,Swimming,1996,Japan,JPN
Men,Bronze,Swimming,1996,Poland,POL
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,Spain,ESP
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,United States of America,USA
Men,Bronze,Swimming,1996,Australia,AUS
Men,Bronze,Swimming,1996,United States of America,USA
Men,Bronze,Swimming,1996,Israel,ISR
Men,Bronze,Swimming,1996,Canada,CAN
Men,Bronze,Swimming,1996,South Africa,RSA
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Japan,JPN
Men,Bronze,Swimming,1996,Poland,POL
Men,Bronze,Swimming,1996,Slovenia,SLO
Men,Bronze,Swimming,1996,Ukraine,UKR
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Iceland,ISL
Men,Bronze,Swimming,1996,Netherlands,NED
Men,Bronze,Swimming,1996,Great Britain,GBR
Men,Bronze,Swimming,1996,Israel,ISR
Men,Bronze,Swimming,1996,Russia,RUS
Men,Bronze,Swimming,1996,South Africa,RSA
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,United States of America,USA
Men,Bronze,Swimming,1996,Poland,POL
Men,Bronze,Swimming,1996,Slovenia,SLO
Men,Bronze,Swimming,1996,France,FRA
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Canada,CAN
Men,Bronze,Swimming,1996,Great Britain,GBR
Men,Bronze,Swimming,1996,Australia,AUS
Men,Bronze,Swimming,1996,Great Britain,GBR
Men,Bronze,Swimming,1996,Great Britain,GBR
Men,Bronze,Swimming,1996,Sweden,SWE
Men,Bronze,Swimming,1996,United States of America,USA
Men,Bronze,Swimming,1996,France,FRA
Men,Bronze,Swimming,1996,New Zealand,NZL
Men,Bronze,Swimming,1996,Korea,KOR
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,Netherlands,NED
Men,Bronze,Swimming,1996,Iceland,ISL
Men,Bronze,Swimming,1996,Israel,ISR
Men,Bronze,Swimming,1996,Netherlands,NED
Men,Bronze,Swimming,1996,Slovakia,SVK
Men,Bronze,Swimming,1996,Canada,CAN
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,United States of America,USA
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,Netherlands,NED
Men,Bronze,Swimming,1996,China,CHN
Men,Bronze,Swimming,1996,Russia,RUS
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,Thailand,THA
Men,Bronze,Swimming,1996,Russia,RUS
Men,Bronze,Swimming,1996,Netherlands,NED
Men,Bronze,Swimming,1996,Russia,RUS
Men,Bronze,Swimming,1996,Russia,RUS
Men,Bronze,Swimming,1996,Greece,GRE
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,France,FRA
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Egypt,EGY
Men,Bronze,Swimming,1996,South Africa,RSA
Men,Bronze,Swimming,1996,Canada,CAN
Men,Bronze,Swimming,1996,Australia,AUS
Men,Bronze,Swimming,1996,United States of America,USA
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Norway,NOR
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Denmark,DEN
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,Brazil,BRA
Men,Bronze,Swimming,1996,Great Britain,GBR
Men,Bronze,Swimming,1996,Iceland,ISL
Men,Bronze,Swimming,1996,Germany,GER
Men,Bronze,Swimming,1996,Japan,JPN
Men,Bronze,Swimming,1996,Australia,AUS
Men,Bronze,Swimming,1996,Denmark,DEN
Women,Bronze,Swimming,1996,Great Britain,GBR
Women,Bronze,Swimming,1996,Germany,GER
Women,Bronze,Swimming,1996,Denmark,DEN
Women,Bronze,Swimming,1996,Great Britain,GBR
Women,Bronze,Swimming,1996,Australia,AUS
Women,Bronze,Swimming,1996,Slovakia,SVK
Women,Bronze,Swimming,1996,United States of America,USA
Women,Bronze,Swimming,1996,Denmark,DEN
Women,Bronze,Swimming,1996,South Africa,RSA
Women,Bronze,Swimming,1996,Great Britain,GBR
