year,country,longitude,latitude,value
2000,Indonesia,113.921327,-0.789275,O
2000,Venezuela,-66.58973,6.42375,B
2000,Palestine,35.233154,31.952162,B
2000,Papua New Guinea,143.95555,-6.314993,O
2000,Pakistan,69.345116,30.375321,O
2000,Ethiopia,40.489673,9.145,O
2000,Uganda,32.290275,1.373333,O
2000,Qatar,51.183884,25.354826,O
2000,Uruguay,-55.765835,-32.522779,O
2000,Moldova,28.369885,47.411631,O
2000,Rwanda,29.873888,-1.940278,O
2000,Sri Lanka,80.771797,7.873054,O
2000,Cabo Verde,-24.013197,16.002082,O
2000,Mozambique,35.529562,-18.665695,O
2000,Libya,17.228331,26.3351,B
2000,Philippines,121.774017,12.879721,B
2000,Laos,102.495496,19.85627,O
2000,Syria,38.996815,34.802075,O
2004,Denmark,9.501785,56.26392,B
2004,FR Germany,10.451526,51.165691,O
2004,Canada,-106.346771,56.130366,G
2004,Mexico,-102.552784,23.634501,G
2004,Finland,25.748151,61.92411,G
2004,France,2.213749,46.227638,B
2004,Korea,127.766922,35.907757,G
2004,Norway,8.468946,60.472024,G
2004,New Zealand,174.885971,-40.900557,G
2004,Japan,138.252924,36.204824,B
2004,Austria,14.550072,47.516231,S
2004,United States of America,-95.712891,37.09024,B
2004,Belgium,4.469936,50.503887,G
2004,Great Britain,-3.435973,55.378051,B
2004,Sweden,18.643501,60.128161,B
2004,Switzerland,8.227512,46.818188,S
2004,Italy,12.56738,41.87194,S
2004,-,123.0,48.0,O
2004,Germany,10.451526,51.165691,B
2004,Poland,19.145136,51.919438,S
2004,Czech Republic,15.472962,49.817492,G
2004,Slovakia,19.699024,48.669026,B
2004,China,104.195397,35.86166,G
2004,Mongolia,103.846656,46.862496,O
2004,Turkey,35.243322,38.963745,O
2004,Russia,105.318756,61.52401,G
2004,Iran,53.688046,32.427908,S
2004,Australia,133.775136,-25.274398,S
2004,Egypt,30.802498,26.820553,B
2004,Netherlands,5.291266,52.132633,S
2004,Sudan,30.217636,12.862807,O
2004,Jamaica,-77.297508,18.109581,G
2004,Kuwait,47.481766,29.31166,B
2004,Kenya,37.906193,-0.023559,G
2004,Israel,34.851612,31.046051,S
2004,Ireland,-8.24389,53.41291,S
2004,Portugal,-8.224454,39.399872,B
2004,Yugoslavia,21.005859,44.016521,O
2004,Burma,95.956223,21.913965,O
2004,Hungary,19.503304,47.162494,S
2004,Brazil,-51.92528,-14.235004,G
2004,Spain,-3.74922,40.463667,B
2004,Hong Kong,114.109497,22.396428,G
2004,Trinidad and Tobago,-61.222503,10.691803,O
2004,USSR,105.318756,61.52401,O
2004,Iceland,-19.020835,64.963051,S
2004,Bahrain,50.637772,25.930414,S
2004,Bulgaria,25.48583,42.733883,O
2004,Puerto Rico,-66.590149,18.220833,B
2004,Nigeria,8.675277,9.081999,G
2004,South Africa,22.937506,-30.559482,G
2004,Cuba,-77.781167,21.521757,S
2004,Panama,-80.782127,8.537981,S
2004,Slovenia,14.995463,46.151241,G
2004,Argentina,-63.616672,-38.416097,S
2004,Serbia,21.005859,44.016521,B
2004,Algeria,1.659626,28.033886,G
2004,Dominican Republic,-70.162651,18.735693,O
2004,Côte Ivoire,-5.54708,7.539989,O
2004,Belarus,27.953389,53.709807,S
2004,Ukraine,31.16558,48.379433,G
2004,Greece,21.824312,39.074208,S
2004,Estonia,25.013607,58.595272,S
2004,Lithuania,23.881275,55.169438,B
2004,Zimbabwe,29.154857,-19.015438,G
2004,Thailand,100.992541,15.870032,G
2004,Tunisia,9.537499,33.886917,G
2004,Chinese Taipei,120.960515,23.69781,B
2004,Angola,17.873887,-11.202692,G
2004,Morocco,-7.09262,31.791702,S
2004,Azerbaijan,47.576927,40.143105,G
2004,Latvia,24.603189,56.879635,G
2004,India,78.96288,20.593684,G
2004,Botswana,24.684866,-22.328474,G
2004,Saudi Arabia,45.079162,23.885942,O
2004,Croatia,15.2,45.1,B
2004,Chile,-71.542969,-35.675147,O
2004,Fiji,179.414413,-16.578193,O
2004,Namibia,18.49041,-22.95764,O
2004,Malaysia,101.975766,4.210484,O
2004,United Arab Emirates,53.847818,23.424076,B
2004,Iraq,43.679291,33.223191,G
2004,Uzbekistan,64.585262,41.377491,O
2004,Colombia,-74.297333,4.570868,O
2004,Vietnam,108.277199,14.058324,O
2004,UNKNOWN,123.0,48.0,S
2004,Luxembourg,6.129583,49.815273,O
2004,Faroe Islands,-6.911806,61.892635,B
2004,Peru,-75.015152,-9.189967,B
2004,Cyprus,33.429859,35.126413,G
2004,Singapore,103.819836,1.352083,O
2004,Kazakhstan,66.923684,48.019573,O
2004,Jordan,36.238414,30.585164,B
2004,Bosnia and Herzegovina,17.679076,43.915886,G
2004,Bahamas,-77.39628,25.03428,O
2004,East Germany,10.451526,51.165691,O
2004,Indonesia,113.921327,-0.789275,O
2004,Venezuela,-66.58973,6.42375,B
2004,Palestine,35.233154,31.952162,S
2004,Papua New Guinea,143.95555,-6.314993,O
2004,Pakistan,69.345116,30.375321,O
2004,Ethiopia,40.489673,9.145,O
2004,Uganda,32.290275,1.373333,O
2004,Qatar,51.183884,25.354826,O
2004,Uruguay,-55.765835,-32.522779,O
2004,Moldova,28.369885,47.411631,O
2004,Rwanda,29.873888,-1.940278,B
2004,Sri Lanka,80.771797,7.873054,O
2004,Cabo Verde,-24.013197,16.002082,O
2004,Mozambique,35.529562,-18.665695,O
2004,Libya,17.228331,26.3351,O
2004,Philippines,121.774017,12.879721,O
2004,Laos,102.495496,19.85627,O
2004,Syria,38.996815,34.802075,O
2008,Denmark,9.501785,56.26392,G
2008,FR Germany,10.451526,51.165691,O
2008,Canada,-106.346771,56.130366,B
2008,Mexico,-102.552784,23.634501,G
2008,Finland,25.748151,61.92411,G
2008,France,2.213749,46.227638,B
2008,Korea,127.766922,35.907757,B
2008,Norway,8.468946,60.472024,B
2008,New Zealand,174.885971,-40.900557,G
2008,Japan,138.252924,36.204824,S
2008,Austria,14.550072,47.516231,G
2008,United States of America,-95.712891,37.09024,G
2008,Belgium,4.469936,50.503887,O
2008,Great Britain,-3.435973,55.378051,B
2008,Sweden,18.643501,60.128161,B
2008,Switzerland,8.227512,46.818188,B
2008,Italy,12.56738,41.87194,S
2008,-,123.0,48.0,O
2008,Germany,10.451526,51.165691,S
2008,Poland,19.145136,51.919438,S
2008,Czech Republic,15.472962,49.817492,B
2008,Slovakia,19.699024,48.669026,S
2008,China,104.195397,35.86166,G
2008,Mongolia,103.846656,46.862496,G
2008,Turkey,35.243322,38.963745,B
2008,Russia,105.318756,61.52401,B
2008,Iran,53.688046,32.427908,G
2008,Australia,133.775136,-25.274398,G
2008,Egypt,30.802498,26.820553,G
2008,Netherlands,5.291266,52.132633,B
2008,Sudan,30.217636,12.862807,O
2008,Jamaica,-77.297508,18.109581,B
2008,Kuwait,47.481766,29.31166,O
2008,Kenya,37.906193,-0.023559,G
2008,Israel,34.851612,31.046051,S
2008,Ireland,-8.24389,53.41291,G
2008,Portugal,-8.224454,39.399872,S
2008,Yugoslavia,21.005859,44.016521,O
2008,Burma,95.956223,21.913965,O
2008,Hungary,19.503304,47.162494,B
2008,Brazil,-51.92528,-14.235004,S
2008,Spain,-3.74922,40.463667,B
2008,Hong Kong,114.109497,22.396428,G
2008,Trinidad and Tobago,-61.222503,10.691803,O
2008,USSR,105.318756,61.52401,O
2008,Iceland,-19.020835,64.963051,O
2008,Bahrain,50.637772,25.930414,O
2008,Bulgaria,25.48583,42.733883,S
2008,Puerto Rico,-66.590149,18.220833,O
2008,Nigeria,8.675277,9.081999,G
2008,South Africa,22.937506,-30.559482,G
2008,Cuba,-77.781167,21.521757,G
2008,Panama,-80.782127,8.537981,O
2008,Slovenia,14.995463,46.151241,B
2008,Argentina,-63.616672,-38.416097,B
2008,Serbia,21.005859,44.016521,S
2008,Algeria,1.659626,28.033886,B
2008,Dominican Republic,-70.162651,18.735693,O
2008,Côte Ivoire,-5.54708,7.539989,O
2008,Belarus,27.953389,53.709807,S
2008,Ukraine,31.16558,48.379433,B
2008,Greece,21.824312,39.074208,B
2008,Estonia,25.013607,58.595272,B
2008,Lithuania,23.881275,55.169438,S
2008,Zimbabwe,29.154857,-19.015438,O
2008,Thailand,100.992541,15.870032,S
2008,Tunisia,9.537499,33.886917,G
2008,Chinese Taipei,120.960515,23.69781,G
2008,Angola,17.873887,-11.202692,S
2008,Morocco,-7.09262,31.791702,G
2008,Azerbaijan,47.576927,40.143105,B
2008,Latvia,24.603189,56.879635,S
2008,India,78.96288,20.593684,O
2008,Botswana,24.684866,-22.328474,O
2008,Saudi Arabia,45.079162,23.885942,G
2008,Croatia,15.2,45.1,G
2008,Chile,-71.542969,-35.675147,O
2008,Fiji,179.414413,-16.578193,O
2008,Namibia,18.49041,-22.95764,B
2008,Malaysia,101.975766,4.210484,B
2008,United Arab Emirates,53.847818,23.424076,S
2008,Iraq,43.679291,33.223191,S
2008,Uzbekistan,64.585262,41.377491,O
2008,Colombia,-74.297333,4.570868,S
2008,Vietnam,108.277199,14.058324,O
2008,UNKNOWN,123.0,48.0,O
2008,Luxembourg,6.129583,49.815273,O
2008,Faroe Islands,-6.911806,61.892635,O
2008,Peru,-75.015152,-9.189967,O
2008,Cyprus,33.429859,35.126413,S
2008,Singapore,103.819836,1.352083,G
2008,Kazakhstan,66.923684,48.019573,O
2008,Jordan,36.238414,30.585164,B
2008,Bosnia and Herzegovina,17.679076,43.915886,S
2008,Bahamas,-77.39628,25.03428,O
2008,East Germany,10.451526,51.165691,O
2008,Indonesia,113.921327,-0.789275,O
2008,Venezuela,-66.58973,6.42375,S
2008,Palestine,35.233154,31.952162,O
2008,Papua New Guinea,143.95555,-6.314993,S
2008,Pakistan,69.345116,30.375321,S
2008,Ethiopia,40.489673,9.145,O
2008,Uganda,32.290275,1.373333,O
2008,Qatar,51.183884,25.354826,O
2008,Uruguay,-55.765835,-32.522779,O
2008,Moldova,28.369885,47.411631,O
2008,Rwanda,29.873888,-1.940278,O
2008,Sri Lanka,80.771797,7.873054,O
2008,Cabo Verde,-24.013197,16.002082,O
2008,Mozambique,35.529562,-18.665695,O
2008,Libya,17.228331,26.3351,O
2008,Philippines,121.774017,12.879721,O
2008,Laos,102.495496,19.85627,B
2008,Syria,38.996815,34.802075,B
2012,Denmark,9.501785,56.26392,B
2012,FR Germany,10.451526,51.165691,O
2012,Canada,-106.346771,56.130366,S
2012,Mexico,-102.552784,23.634501,B
2012,Finland,25.748151,61.92411,G
2012,France,2.213749,46.227638,B
2012,Korea,127.766922,35.907757,S
2012,Norway,8.468946,60.472024,G
2012,New Zealand,174.885971,-40.900557,S
2012,Japan,138.252924,36.204824,S
2012,Austria,14.550072,47.516231,S
2012,United States of America,-95.712891,37.09024,B
2012,Belgium,4.469936,50.503887,G
2012,Great Britain,-3.435973,55.378051,B
2012,Sweden,18.643501,60.128161,S
2012,Switzerland,8.227512,46.818188,S
2012,Italy,12.56738,41.87194,B
2012,-,123.0,48.0,O
2012,Germany,10.451526,51.165691,B
2012,Poland,19.145136,51.919438,G
2012,Czech Republic,15.472962,49.817492,S
2012,Slovakia,19.699024,48.669026,G
2012,China,104.195397,35.86166,G
2012,Mongolia,103.846656,46.862496,O
2012,Turkey,35.243322,38.963745,S
2012,Russia,105.318756,61.52401,G
2012,Iran,53.688046,32.427908,S
2012,Australia,133.775136,-25.274398,G
2012,Egypt,30.802498,26.820553,B
2012,Netherlands,5.291266,52.132633,B
2012,Sudan,30.217636,12.862807,O
2012,Jamaica,-77.297508,18.109581,G
2012,Kuwait,47.481766,29.31166,O
2012,Kenya,37.906193,-0.023559,G
2012,Israel,34.851612,31.046051,B
2012,Ireland,-8.24389,53.41291,G
2012,Portugal,-8.224454,39.399872,B
2012,Yugoslavia,21.005859,44.016521,O
2012,Burma,95.956223,21.913965,O
2012,Hungary,19.503304,47.162494,S
2012,Brazil,-51.92528,-14.235004,G
2012,Spain,-3.74922,40.463667,S
2012,Hong Kong,114.109497,22.396428,B
2012,Trinidad and Tobago,-61.222503,10.691803,O
2012,USSR,105.318756,61.52401,O
2012,Iceland,-19.020835,64.963051,G
2012,Bahrain,50.637772,25.930414,O
2012,Bulgaria,25.48583,42.733883,S
2012,Puerto Rico,-66.590149,18.220833,O
2012,Nigeria,8.675277,9.081999,G
2012,South Africa,22.937506,-30.559482,G
2012,Cuba,-77.781167,21.521757,G
2012,Panama,-80.782127,8.537981,O
2012,Slovenia,14.995463,46.151241,O
2012,Argentina,-63.616672,-38.416097,B
2012,Serbia,21.005859,44.016521,S
2012,Algeria,1.659626,28.033886,S
2012,Dominican Republic,-70.162651,18.735693,O
2012,Côte Ivoire,-5.54708,7.539989,O
2012,Belarus,27.953389,53.709807,G
2012,Ukraine,31.16558,48.379433,B
2012,Greece,21.824312,39.074208,B
2012,Estonia,25.013607,58.595272,O
2012,Lithuania,23.881275,55.169438,O
2012,Zimbabwe,29.154857,-19.015438,O
2012,Thailand,100.992541,15.870032,S
2012,Tunisia,9.537499,33.886917,G
2012,Chinese Taipei,120.960515,23.69781,B
2012,Angola,17.873887,-11.202692,G
2012,Morocco,-7.09262,31.791702,G
2012,Azerbaijan,47.576927,40.143105,S
2012,Latvia,24.603189,56.879635,G
2012,India,78.96288,20.593684,S
2012,Botswana,24.684866,-22.328474,O
2012,Saudi Arabia,45.079162,23.885942,S
2012,Croatia,15.2,45.1,B
2012,Chile,-71.542969,-35.675147,G
2012,Fiji,179.414413,-16.578193,G
2012,Namibia,18.49041,-22.95764,G
2012,Malaysia,101.975766,4.210484,S
2012,United Arab Emirates,53.847818,23.424076,S
2012,Iraq,43.679291,33.223191,S
2012,Uzbekistan,64.585262,41.377491,O
2012,Colombia,-74.297333,4.570868,S
2012,Vietnam,108.277199,14.058324,O
2012,UNKNOWN,123.0,48.0,O
2012,Luxembourg,6.129583,49.815273,O
2012,Faroe Islands,-6.911806,61.892635,O
2012,Peru,-75.015152,-9.189967,O
2012,Cyprus,33.429859,35.126413,S
2012,Singapore,103.819836,1.352083,O
2012,Kazakhstan,66.923684,48.019573,O
2012,Jordan,36.238414,30.585164,O
2012,Bosnia and Herzegovina,17.679076,43.915886,G
2012,Bahamas,-77.39628,25.03428,O
2012,East Germany,10.451526,51.165691,O
2012,Indonesia,113.921327,-0.789275,B
2012,Venezuela,-66.58973,6.42375,B
2012,Palestine,35.233154,31.952162,O
2012,Papua New Guinea,143.95555,-6.314993,O
2012,Pakistan,69.345116,30.375321,O
2012,Ethiopia,40.489673,9.145,S
2012,Uganda,32.290275,1.373333,O
2012,Qatar,51.183884,25.354826,O
2012,Uruguay,-55.765835,-32.522779,O
2012,Moldova,28.369885,47.411631,O
2012,Rwanda,29.873888,-1.940278,O
2012,Sri Lanka,80.771797,7.873054,B
2012,Cabo Verde,-24.013197,16.002082,O
2012,Mozambique,35.529562,-18.665695,O
2012,Libya,17.228331,26.3351,O
2012,Philippines,121.774017,12.879721,O
2012,Laos,102.495496,19.85627,O
2012,Syria,38.996815,34.802075,O
2016,Denmark,9.501785,56.26392,G
2016,FR Germany,10.451526,51.165691,O
2016,Canada,-106.346771,56.130366,G
2016,Mexico,-102.552784,23.634501,B
2016,Finland,25.748151,61.92411,G
2016,France,2.213749,46.227638,B
2016,Korea,127.766922,35.907757,B
2016,Norway,8.468946,60.472024,B
2016,New Zealand,174.885971,-40.900557,G
2016,Japan,138.252924,36.204824,B
2016,Austria,14.550072,47.516231,B
2016,United States of America,-95.712891,37.09024,G
2016,Belgium,4.469936,50.503887,G
2016,Great Britain,-3.435973,55.378051,B
2016,Sweden,18.643501,60.128161,S
2016,Switzerland,8.227512,46.818188,G
2016,Italy,12.56738,41.87194,B
2016,-,123.0,48.0,O
2016,Germany,10.451526,51.165691,S
2016,Poland,19.145136,51.919438,S
2016,Czech Republic,15.472962,49.817492,B
2016,Slovakia,19.699024,48.669026,B
2016,China,104.195397,35.86166,G
2016,Mongolia,103.846656,46.862496,B
2016,Turkey,35.243322,38.963745,B
2016,Russia,105.318756,61.52401,O
2016,Iran,53.688046,32.427908,G
2016,Australia,133.775136,-25.274398,G
2016,Egypt,30.802498,26.820553,B
2016,Netherlands,5.291266,52.132633,B
2016,Sudan,30.217636,12.862807,O
2016,Jamaica,-77.297508,18.109581,O
2016,Kuwait,47.481766,29.31166,G
2016,Kenya,37.906193,-0.023559,G
2016,Israel,34.851612,31.046051,B
2016,Ireland,-8.24389,53.41291,G
2016,Portugal,-8.224454,39.399872,B
2016,Yugoslavia,21.005859,44.016521,O
2016,Burma,95.956223,21.913965,O
2016,Hungary,19.503304,47.162494,B
2016,Brazil,-51.92528,-14.235004,B
2016,Spain,-3.74922,40.463667,S
2016,Hong Kong,114.109497,22.396428,S
2016,Trinidad and Tobago,-61.222503,10.691803,G
2016,USSR,105.318756,61.52401,O
2016,Iceland,-19.020835,64.963051,O
2016,Bahrain,50.637772,25.930414,G
2016,Bulgaria,25.48583,42.733883,G
2016,Puerto Rico,-66.590149,18.220833,O
2016,Nigeria,8.675277,9.081999,G
2016,South Africa,22.937506,-30.559482,G
2016,Cuba,-77.781167,21.521757,G
2016,Panama,-80.782127,8.537981,O
2016,Slovenia,14.995463,46.151241,O
2016,Argentina,-63.616672,-38.416097,B
2016,Serbia,21.005859,44.016521,S
2016,Algeria,1.659626,28.033886,B
2016,Dominican Republic,-70.162651,18.735693,O
2016,Côte Ivoire,-5.54708,7.539989,S
2016,Belarus,27.953389,53.709807,G
2016,Ukraine,31.16558,48.379433,G
2016,Greece,21.824312,39.074208,G
2016,Estonia,25.013607,58.595272,O
2016,Lithuania,23.881275,55.169438,G
2016,Zimbabwe,29.154857,-19.015438,O
2016,Thailand,100.992541,15.870032,S
2016,Tunisia,9.537499,33.886917,G
2016,Chinese Taipei,120.960515,23.69781,S
2016,Angola,17.873887,-11.202692,O
2016,Morocco,-7.09262,31.791702,G
2016,Azerbaijan,47.576927,40.143105,S
2016,Latvia,24.603189,56.879635,G
2016,India,78.96288,20.593684,G
2016,Botswana,24.684866,-22.328474,O
2016,Saudi Arabia,45.079162,23.885942,B
2016,Croatia,15.2,45.1,S
2016,Chile,-71.542969,-35.675147,O
2016,Fiji,179.414413,-16.578193,O
2016,Namibia,18.49041,-22.95764,S
2016,Malaysia,101.975766,4.210484,G
2016,United Arab Emirates,53.847818,23.424076,G
2016,Iraq,43.679291,33.223191,S
2016,Uzbekistan,64.585262,41.377491,B
2016,Colombia,-74.297333,4.570868,B
2016,Vietnam,108.277199,14.058324,B
2016,UNKNOWN,123.0,48.0,O
2016,Luxembourg,6.129583,49.815273,O
2016,Faroe Islands,-6.911806,61.892635,O
2016,Peru,-75.015152,-9.189967,O
2016,Cyprus,33.429859,35.126413,O
2016,Singapore,103.819836,1.352083,G
2016,Kazakhstan,66.923684,48.019573,G
2016,Jordan,36.238414,30.585164,S
2016,Bosnia and Herzegovina,17.679076,43.915886,S
2016,Bahamas,-77.39628,25.03428,O
2016,East Germany,10.451526,51.165691,O
2016,Indonesia,113.921327,-0.789275,B
2016,Venezuela,-66.58973,6.42375,S
2016,Palestine,35.233154,31.952162,O
2016,Papua New Guinea,143.95555,-6.314993,O
2016,Pakistan,69.345116,30.375321,B
2016,Ethiopia,40.489673,9.145,S
2016,Uganda,32.290275,1.373333,S
2016,Qatar,51.183884,25.354826,S
2016,Uruguay,-55.765835,-32.522779,O
2016,Moldova,28.369885,47.411631,O
2016,Rwanda,29.873888,-1.940278,O
2016,Sri Lanka,80.771797,7.873054,B
2016,Cabo Verde,-24.013197,16.002082,B
2016,Mozambique,35.529562,-18.665695,B
2016,Libya,17.228331,26.3351,O
2016,Philippines,121.774017,12.879721,B
2016,Laos,102.495496,19.85627,O
2016,Syria,38.996815,34.802075,O
